,u10,v10,d2m,t2m,lsm,msl,siconc,sst,skt,tcc,Year,Yearday,Month,Day,Time,Airtemp,Pressure,Wndspd,Wnddir,Humidity,DelT,Date,ds_match
2012-03-06 18:00:00,10.597847,-0.9122939,250.24635,255.57396,0.08943986,98445.836,0.5602635,271.46048,260.37015,0.16930121,2012.0,66.0,3.0,6.0,1800.0,-24.2,444.0,30.6,294.0,34.0,444.0,2012 3 6,True
2012-03-07 00:00:00,10.425783,0.6918952,250.37466,255.9943,0.08943986,98123.29,0.47157416,271.45975,262.08,0.18723634,2012.0,67.0,3.0,7.0,0.0,-23.1,968.9,25.9,292.0,37.0,444.0,2012 3 7,True
2012-03-07 06:00:00,11.782258,1.229395,251.37125,257.0807,0.08943986,98158.25,0.47157416,271.45975,261.93903,0.64147836,2012.0,67.0,3.0,7.0,600.0,-21.3,971.2,20.2,290.0,40.0,444.0,2012 3 7,True
2012-03-07 12:00:00,12.182286,0.7107242,253.84119,257.96347,0.08943986,98352.1,0.47157416,271.45975,263.17834,0.5754666,2012.0,67.0,3.0,7.0,1200.0,-23.8,975.1,22.5,294.0,39.0,444.0,2012 3 7,True
2012-03-07 18:00:00,11.519351,1.6131532,253.9064,257.61234,0.08943986,98594.37,0.47157416,271.45975,263.07272,0.76324826,2012.0,67.0,3.0,7.0,1800.0,-24.9,974.9,24.6,297.0,36.0,444.0,2012 3 7,True
2012-03-08 00:00:00,10.649855,1.2932335,254.09409,258.4981,0.08943986,98664.04,0.4252624,271.45975,263.6157,0.54902315,2012.0,68.0,3.0,8.0,0.0,-21.8,975.5,20.4,299.0,36.0,444.0,2012 3 8,True
2012-03-08 06:00:00,9.071122,0.7011353,253.42908,259.1744,0.08943986,98615.17,0.4252624,271.45975,263.25693,0.31873822,2012.0,68.0,3.0,8.0,600.0,-18.8,974.2,18.3,291.0,36.0,444.0,2012 3 8,True
2012-03-08 12:00:00,8.864246,1.1357436,253.01532,258.01587,0.08943986,98650.41,0.4252624,271.45975,263.27124,0.19167003,2012.0,68.0,3.0,8.0,1200.0,-19.2,975.9,17.9,293.0,38.3,444.0,2012 3 8,True
2012-03-08 18:00:00,9.159914,1.8942524,252.60258,257.10583,0.08943986,98842.35,0.4252624,271.45975,262.95367,0.54169625,2012.0,68.0,3.0,8.0,1800.0,-24.6,976.4,23.7,299.0,40.0,444.0,2012 3 8,True
2012-03-09 00:00:00,10.251169,1.8316633,252.41647,257.28906,0.08943986,98973.35,0.5124556,271.45975,263.88297,0.5838019,2012.0,69.0,3.0,9.0,0.0,-23.9,444.0,22.7,294.0,37.0,444.0,2012 3 9,True
2012-03-09 06:00:00,10.478396,1.4206784,252.78752,257.86694,0.08943986,99067.63,0.5124556,271.45975,263.66925,0.53528595,2012.0,69.0,3.0,9.0,600.0,-21.5,980.0,18.7,292.0,37.0,444.0,2012 3 9,True
2012-03-09 12:00:00,9.293958,0.39510512,252.39735,256.6721,0.08943986,99195.83,0.5124556,271.45975,261.7579,0.6345224,2012.0,69.0,3.0,9.0,1200.0,-23.2,981.5,18.9,295.0,42.0,444.0,2012 3 9,True
2012-03-09 18:00:00,8.805033,-0.047464974,252.4869,256.22842,0.08943986,99291.05,0.5124556,271.45975,261.31528,0.64034706,2012.0,69.0,3.0,9.0,1800.0,-23.9,444.0,23.7,301.0,36.0,444.0,2012 3 9,True
2012-03-10 00:00:00,8.326941,0.07684165,252.25041,256.8982,0.08943986,99286.1,0.5092155,271.45975,262.2019,0.54213905,2012.0,70.0,3.0,10.0,0.0,-23.5,444.0,19.6,296.0,38.0,444.0,2012 3 10,True
2012-03-10 06:00:00,5.571473,-1.223787,251.42542,257.9499,0.08943986,99151.69,0.5092155,271.45975,261.79355,0.20200749,2012.0,70.0,3.0,10.0,600.0,-20.2,978.3,18.4,295.0,36.0,444.0,2012 3 10,True
2012-03-10 12:00:00,3.9958427,-0.34797433,251.27948,257.33646,0.08943986,98889.24,0.5092155,271.45975,260.64102,0.9129498,2012.0,70.0,3.0,10.0,1200.0,-21.4,978.8,4.1,308.0,37.0,444.0,2012 3 10,True
2012-03-10 18:00:00,2.9574122,1.3963284,252.89445,258.25812,0.08943986,98673.164,0.5092155,271.45975,262.05124,1.0,2012.0,70.0,3.0,10.0,1800.0,-19.6,976.9,7.1,302.0,52.1,444.0,2012 3 10,True
2012-03-11 00:00:00,4.000181,1.9984512,255.30782,260.81818,0.08943986,98612.87,0.57363975,271.45975,263.99112,1.0,2012.0,71.0,3.0,11.0,0.0,-16.9,976.1,6.7,307.0,75.0,444.0,2012 3 11,True
2012-03-11 06:00:00,4.7348704,0.22448128,256.3586,262.14474,0.08943986,98470.445,0.57363975,271.45975,264.32025,1.0,2012.0,71.0,3.0,11.0,600.0,-14.1,974.3,9.1,312.0,57.1,444.0,2012 3 11,True
2012-03-11 12:00:00,5.230238,-0.65955454,256.93576,261.5701,0.08943986,98308.31,0.57363975,271.45975,263.61142,1.0,2012.0,71.0,3.0,11.0,1200.0,-13.3,972.8,10.6,311.0,56.0,444.0,2012 3 11,True
2012-03-11 18:00:00,5.4202867,0.10261543,258.64755,262.45026,0.08943986,98155.29,0.57363975,271.45975,264.0996,1.0,2012.0,71.0,3.0,11.0,1800.0,-12.6,971.4,10.8,310.0,56.0,444.0,2012 3 11,True
2012-03-12 00:00:00,5.000487,-0.9110445,259.6054,263.96167,0.08943986,97970.46,0.64251256,271.46048,265.48886,1.0,2012.0,72.0,3.0,12.0,0.0,-10.0,968.6,15.0,306.0,49.4,444.0,2012 3 12,True
2012-03-12 06:00:00,5.871244,0.5977208,258.02402,263.46606,0.08943986,97944.41,0.64251256,271.46048,264.85068,0.99229,2012.0,72.0,3.0,12.0,600.0,-9.4,967.5,18.3,300.0,47.0,444.0,2012 3 12,True
2012-03-12 12:00:00,5.2951565,-0.14785747,255.72435,261.49326,0.08943986,98063.984,0.64251256,271.46048,262.2372,0.15334782,2012.0,72.0,3.0,12.0,1200.0,-10.9,968.1,19.9,294.0,48.0,444.0,2012 3 12,True
2012-03-12 18:00:00,6.288362,0.45319045,254.67036,260.28018,0.08943986,98246.43,0.64251256,271.46048,261.44934,0.0099074235,2012.0,72.0,3.0,12.0,1800.0,-15.7,971.9,16.8,286.0,39.0,444.0,2012 3 12,True
2012-03-13 00:00:00,6.817148,0.105201505,255.38225,261.07513,0.08943986,98390.02,0.5146763,271.45975,263.0571,0.011083208,2012.0,73.0,3.0,13.0,0.0,-15.5,973.7,17.3,294.0,46.0,444.0,2012 3 13,True
2012-03-13 06:00:00,6.836763,1.1983328,256.77704,261.86777,0.08943986,98625.13,0.5146763,271.45975,263.0424,0.32414523,2012.0,73.0,3.0,13.0,600.0,-13.1,975.8,18.0,301.0,37.0,444.0,2012 3 13,True
2012-03-13 12:00:00,6.7470503,1.187291,258.27017,262.64502,0.08943986,98794.66,0.5146763,271.45975,264.542,0.9093895,2012.0,73.0,3.0,13.0,1200.0,-15.5,977.9,13.3,304.0,50.3,444.0,2012 3 13,True
2012-03-13 18:00:00,7.6536994,0.3385307,255.61449,260.9712,0.08943986,98715.85,0.5146763,271.45975,263.63147,0.7703049,2012.0,73.0,3.0,13.0,1800.0,-16.1,974.6,21.2,296.0,43.0,444.0,2012 3 13,True
2012-03-14 00:00:00,8.361858,0.12333318,255.20598,261.11057,0.08943986,98590.92,0.4865712,271.46017,264.18936,0.53144294,2012.0,74.0,3.0,14.0,0.0,-15.7,972.4,21.9,299.0,39.0,444.0,2012 3 14,True
2012-03-14 06:00:00,7.2128897,-0.17520036,255.36073,261.44376,0.08943986,98505.48,0.4865712,271.46017,264.02808,0.62907004,2012.0,74.0,3.0,14.0,600.0,-14.3,974.3,15.2,294.0,38.0,444.0,2012 3 14,True
2012-03-14 12:00:00,7.188989,-0.3842668,255.94783,261.3819,0.08943986,98514.266,0.4865712,271.46017,263.78726,0.39565444,2012.0,74.0,3.0,14.0,1200.0,-15.1,973.3,19.4,301.0,41.0,444.0,2012 3 14,True
2012-03-14 18:00:00,8.246562,0.9096206,255.479,260.62997,0.08943986,98618.9,0.4865712,271.46017,263.48117,0.4491437,2012.0,74.0,3.0,14.0,1800.0,-18.2,974.2,21.8,294.0,44.0,444.0,2012 3 14,True
2012-03-15 00:00:00,8.344846,0.54585373,255.6593,260.99185,0.08943986,98815.37,0.48509747,271.4601,264.49356,0.808167,2012.0,75.0,3.0,15.0,0.0,-16.2,976.7,20.9,297.0,40.0,444.0,2012 3 15,True
2012-03-15 06:00:00,7.2809896,-0.6511861,255.5291,261.6451,0.08943986,98669.516,0.48509747,271.4601,264.04562,0.0069390526,2012.0,75.0,3.0,15.0,600.0,-16.1,444.0,21.8,297.0,40.0,444.0,2012 3 15,True
2012-03-15 12:00:00,8.07384,-0.017071022,254.24043,260.58246,0.08943986,98676.04,0.48509747,271.4601,263.1077,0.03137271,2012.0,75.0,3.0,15.0,1200.0,-18.8,974.3,20.7,296.0,39.0,444.0,2012 3 15,True
2012-03-15 18:00:00,6.7791023,-0.43709278,253.78674,260.56445,0.08943986,98584.16,0.48509747,271.4601,262.6808,0.020772178,2012.0,75.0,3.0,15.0,1800.0,-17.0,973.5,16.8,306.0,35.0,444.0,2012 3 15,True
2012-03-16 00:00:00,6.9649177,-0.49203983,253.3978,260.6407,0.08943986,98687.47,0.46971375,271.4601,263.5677,0.0073165237,2012.0,76.0,3.0,16.0,0.0,-14.8,444.0,17.8,297.0,31.0,444.0,2012 3 16,True
2012-03-16 06:00:00,6.529262,-1.2268959,253.33838,261.1136,0.08943986,98708.06,0.46971375,271.4601,263.1266,0.0061519835,2012.0,76.0,3.0,16.0,600.0,-14.9,975.0,19.8,298.0,35.0,444.0,2012 3 16,True
2012-03-16 12:00:00,8.195263,-0.6872751,252.94577,259.53952,0.08943986,98874.44,0.46971375,271.4601,262.73178,0.108553596,2012.0,76.0,3.0,16.0,1200.0,-17.1,976.5,20.3,294.0,34.0,444.0,2012 3 16,True
2012-03-16 18:00:00,10.021838,-0.15898645,252.41219,258.11258,0.08943986,98947.77,0.46971375,271.4601,262.36484,0.31721425,2012.0,76.0,3.0,16.0,1800.0,-20.2,979.2,17.4,288.0,40.0,444.0,2012 3 16,True
2012-03-17 00:00:00,11.683579,0.63075876,252.3914,257.60724,0.08943986,99106.36,0.55494434,271.4609,263.07193,0.6039131,2012.0,77.0,3.0,17.0,0.0,-21.1,444.0,15.8,292.0,38.0,444.0,2012 3 17,True
2012-03-17 06:00:00,12.205188,1.6452614,253.08981,258.13556,0.08943986,99187.62,0.55494434,271.4609,262.97714,0.7461058,2012.0,77.0,3.0,17.0,600.0,-21.4,983.1,15.9,292.0,39.0,444.0,2012 3 17,True
2012-03-17 12:00:00,10.865436,1.4752479,251.27884,256.32993,0.08943986,99387.9,0.55494434,271.4609,261.11118,0.73258066,2012.0,77.0,3.0,17.0,1200.0,-22.6,984.3,18.3,291.0,38.0,444.0,2012 3 17,True
2012-03-17 18:00:00,10.236051,0.881377,250.4632,255.61906,0.08943986,99546.45,0.55494434,271.4609,260.554,0.557313,2012.0,77.0,3.0,17.0,1800.0,-22.8,984.7,19.4,289.0,36.0,444.0,2012 3 17,True
2012-03-18 00:00:00,9.044093,0.2020782,250.60873,256.6194,0.08943986,99704.875,0.45642906,271.4607,261.23322,0.3256587,2012.0,78.0,3.0,18.0,0.0,-20.8,444.0,20.5,293.0,35.0,444.0,2012 3 18,True
2012-03-18 06:00:00,7.6504645,-1.0184978,250.36201,257.12042,0.08943986,99649.95,0.45642906,271.4607,260.68265,0.15408306,2012.0,78.0,3.0,18.0,600.0,-18.7,983.2,20.5,294.0,30.0,444.0,2012 3 18,True
2012-03-18 12:00:00,10.40083,-0.021923667,250.99583,256.96298,0.08943986,99713.06,0.45642906,271.4607,261.75073,0.37760168,2012.0,78.0,3.0,18.0,1200.0,-21.4,985.4,20.8,296.0,33.0,444.0,2012 3 18,True
2012-03-18 18:00:00,9.062575,0.857492,250.84442,256.7251,0.08943986,99767.94,0.45642906,271.4607,261.5691,0.34299678,2012.0,78.0,3.0,18.0,1800.0,-21.5,986.1,19.7,292.0,29.7,444.0,2012 3 18,True
2012-03-19 00:00:00,8.123534,1.56733,250.89067,256.5459,0.08943986,99830.4,0.56571585,271.4601,262.1568,0.47912663,2012.0,79.0,3.0,19.0,0.0,-19.7,985.2,19.8,293.0,33.0,444.0,2012 3 19,True
2012-03-19 06:00:00,6.3150764,1.1289734,250.69153,256.77005,0.08943986,99657.99,0.56571585,271.4601,261.94315,0.7871522,2012.0,79.0,3.0,19.0,600.0,-18.6,983.9,19.5,288.0,34.3,444.0,2012 3 19,True
2012-03-19 12:00:00,6.7687163,-0.066584565,249.3108,255.35641,0.08943986,99381.14,0.56571585,271.4601,259.76532,0.9785636,2012.0,79.0,3.0,19.0,1200.0,-19.4,980.5,21.1,298.0,34.0,444.0,2012 3 19,True
2012-03-19 18:00:00,10.596768,-0.14846772,249.78873,255.39967,0.08943986,99083.73,0.56571585,271.4601,259.77826,0.9892333,2012.0,79.0,3.0,19.0,1800.0,-20.5,976.6,24.0,290.0,32.5,444.0,2012 3 19,True
2012-03-20 00:00:00,10.44566,2.4442756,249.13281,255.4301,0.08943986,99009.27,0.5776479,271.46072,260.8167,0.9995904,2012.0,80.0,3.0,20.0,0.0,-21.1,976.1,24.4,290.0,34.0,444.0,2012 3 20,True
2012-03-20 06:00:00,8.97899,2.1301386,248.8289,254.98607,0.08943986,98741.15,0.5776479,271.46072,260.14145,0.63568175,2012.0,80.0,3.0,20.0,600.0,-22.1,971.5,27.5,285.0,33.5,444.0,2012 3 20,True
2012-03-20 12:00:00,7.704497,3.9467068,247.48366,252.9547,0.08943986,98544.48,0.5776479,271.46072,258.88657,0.60752726,2012.0,80.0,3.0,20.0,1200.0,-25.5,974.9,17.6,284.0,39.0,444.0,2012 3 20,True
2012-03-20 18:00:00,6.923058,4.5855575,248.03903,253.01859,0.08943986,98650.15,0.5776479,271.46072,259.28833,0.83006597,2012.0,80.0,3.0,20.0,1800.0,-26.5,976.3,15.5,290.0,41.0,444.0,2012 3 20,True
2012-03-21 00:00:00,5.8398757,4.6533484,249.32745,254.34093,0.08943986,99032.21,0.53877693,271.46017,260.62314,0.8971025,2012.0,81.0,3.0,21.0,0.0,-24.9,981.5,13.6,299.0,40.0,444.0,2012 3 21,True
2012-03-21 06:00:00,5.568765,3.305502,249.4855,255.03963,0.08943986,99539.27,0.53877693,271.46017,260.6288,0.89139426,2012.0,81.0,3.0,21.0,600.0,-22.9,986.1,10.9,296.0,43.0,444.0,2012 3 21,True
2012-03-21 12:00:00,5.5818067,3.0404422,251.03227,256.22964,0.08943986,99991.555,0.53877693,271.46017,260.72095,0.91570944,2012.0,81.0,3.0,21.0,1200.0,-23.6,991.1,12.6,300.0,42.0,444.0,2012 3 21,True
2012-03-21 18:00:00,6.804291,0.9271421,250.39561,254.71146,0.08943986,100277.67,0.53877693,271.46017,259.96573,0.8189298,2012.0,81.0,3.0,21.0,1800.0,-24.6,991.0,18.8,298.0,34.0,444.0,2012 3 21,True
2012-03-22 00:00:00,7.1211524,-2.5212193,249.39844,254.93025,0.08943986,100292.33,0.6569362,271.4609,260.23343,0.37271377,2012.0,82.0,3.0,22.0,0.0,-19.9,444.0,16.8,292.0,34.0,444.0,2012 3 22,True
2012-03-22 06:00:00,10.767965,-3.2021744,250.47903,255.82301,0.08943986,100094.586,0.6569362,271.4609,260.44455,0.2509013,2012.0,82.0,3.0,22.0,600.0,-19.2,444.0,29.7,290.0,31.0,444.0,2012 3 22,True
2012-03-22 12:00:00,13.944127,-2.6386395,247.8875,253.9099,0.08943986,99941.88,0.6569362,271.4609,257.71033,0.16635893,2012.0,82.0,3.0,22.0,1200.0,-22.8,444.0,28.6,291.0,31.0,444.0,2012 3 22,True
2012-03-22 18:00:00,12.824658,-2.4554627,247.26768,253.03598,0.08943986,99749.56,0.6569362,271.4609,257.6189,0.32316622,2012.0,82.0,3.0,22.0,1800.0,-21.0,982.0,28.1,290.0,29.0,444.0,2012 3 22,True
2012-03-23 00:00:00,9.185865,0.8705097,248.13522,254.45924,0.08943986,99714.74,0.4659468,271.46048,258.5493,0.39686355,2012.0,83.0,3.0,23.0,0.0,-22.2,984.5,19.5,278.0,35.5,444.0,2012 3 23,True
2012-03-23 06:00:00,5.739488,1.3735476,249.60306,255.90846,0.08943986,99563.88,0.4659468,271.46048,258.55038,0.9096301,2012.0,83.0,3.0,23.0,600.0,-20.2,983.7,11.8,295.0,444.0,444.0,2012 3 23,True
2012-03-23 12:00:00,4.0510063,2.002142,252.18097,258.5305,0.08943986,99497.695,0.4659468,271.46048,262.22104,0.98862123,2012.0,83.0,3.0,23.0,1200.0,-19.6,984.2,12.6,305.0,42.3,444.0,2012 3 23,True
2012-03-23 18:00:00,5.0731087,-0.28442627,253.2758,259.3391,0.08943986,99443.35,0.4659468,271.46048,262.03812,0.74229777,2012.0,83.0,3.0,23.0,1800.0,-18.9,984.1,11.1,306.0,444.0,444.0,2012 3 23,True
2012-03-24 00:00:00,4.8835335,-1.0128027,254.9587,261.02277,0.08943986,99559.66,0.6294683,271.45996,263.11572,0.99098086,2012.0,84.0,3.0,24.0,0.0,-16.4,984.6,13.6,305.0,47.0,444.0,2012 3 24,True
2012-03-24 06:00:00,0.38386872,2.9026818,257.69336,260.91464,0.08943986,99839.58,0.6294683,271.45996,263.68045,0.99635214,2012.0,84.0,3.0,24.0,600.0,-15.7,988.4,4.2,289.0,59.0,444.0,2012 3 24,True
2012-03-24 12:00:00,1.6719815,0.78051955,255.53719,259.45657,0.08943986,99891.695,0.6294683,271.45996,261.58408,0.9966027,2012.0,84.0,3.0,24.0,1200.0,-17.0,987.9,12.8,288.0,49.0,444.0,2012 3 24,True
2012-03-24 18:00:00,5.647724,-0.34913656,251.35794,257.4378,0.08943986,99843.984,0.6294683,271.45996,259.83774,0.369904,2012.0,84.0,3.0,24.0,1800.0,-20.2,983.9,22.5,291.0,39.0,444.0,2012 3 24,True
2012-03-25 00:00:00,6.665883,0.7968787,249.94711,255.84386,0.08943986,99868.65,0.8398419,271.46048,260.07138,0.30266434,2012.0,85.0,3.0,25.0,0.0,-20.9,444.0,22.7,294.0,37.8,444.0,2012 3 25,True
2012-03-25 06:00:00,4.2048225,0.92874026,250.43706,256.00204,0.08943986,99875.03,0.8398419,271.46048,259.1904,0.46243075,2012.0,85.0,3.0,25.0,600.0,-20.1,987.4,14.3,294.0,40.0,444.0,2012 3 25,True
2012-03-25 12:00:00,3.7163703,3.6136825,251.9562,255.39597,0.08943986,99848.73,0.8398419,271.46048,256.2237,1.0,2012.0,85.0,3.0,25.0,1200.0,-20.7,988.6,3.9,292.0,60.2,444.0,2012 3 25,True
2012-03-25 18:00:00,-0.29918078,4.301931,253.26588,256.90195,0.08943986,99742.54,0.8398419,271.46048,257.86182,1.0,2012.0,85.0,3.0,25.0,1800.0,-20.1,987.3,5.9,296.0,81.0,444.0,2012 3 25,True
2012-03-26 00:00:00,-0.24690944,6.7058606,251.9562,256.28622,0.08943986,99609.086,0.71925044,271.46017,258.0205,1.0,2012.0,86.0,3.0,26.0,0.0,-18.6,986.3,0.2,244.0,75.0,444.0,2012 3 26,True
2012-03-26 06:00:00,2.9867816,5.023043,251.9835,256.18396,0.08943986,99356.14,0.71925044,271.46017,257.81198,1.0,2012.0,86.0,3.0,26.0,600.0,-19.4,983.6,3.0,220.0,83.0,444.0,2012 3 26,True
2012-03-26 12:00:00,4.9672513,4.82987,252.26738,256.99463,0.08943986,98979.48,0.71925044,271.46017,259.6884,1.0,2012.0,86.0,3.0,26.0,1200.0,-20.3,980.2,7.2,304.0,82.0,444.0,2012 3 26,True
2012-03-26 18:00:00,3.5726247,4.2259755,252.68578,257.37994,0.08943986,98756.12,0.71925044,271.46017,259.95734,1.0,2012.0,86.0,3.0,26.0,1800.0,-19.5,979.2,5.9,302.0,77.0,444.0,2012 3 26,True
2012-03-27 00:00:00,3.98146,3.7705617,252.8673,257.99832,0.08943986,98497.1,0.8724468,271.46017,260.27042,1.0,2012.0,87.0,3.0,27.0,0.0,-17.6,975.1,8.5,316.0,444.0,444.0,2012 3 27,True
2012-03-27 06:00:00,3.1998367,1.9526283,253.56538,258.5893,0.08943986,98199.95,0.8724468,271.46017,260.1996,1.0,2012.0,87.0,3.0,27.0,600.0,-19.7,973.2,3.3,277.0,67.0,444.0,2012 3 27,True
2012-03-27 12:00:00,4.713205,1.1691885,252.87129,257.06473,0.08943986,98076.42,0.8724468,271.46017,256.78375,0.9118247,2012.0,87.0,3.0,27.0,1200.0,-20.4,969.4,15.9,293.0,74.5,444.0,2012 3 27,True
2012-03-27 18:00:00,4.7727065,-0.049905706,251.75488,256.45386,0.08943986,97863.87,0.8724468,271.46017,255.77328,0.9788737,2012.0,87.0,3.0,27.0,1800.0,-20.7,968.1,16.2,297.0,68.9,444.0,2012 3 27,True
2012-03-28 00:00:00,5.7799535,-0.11330849,251.19069,256.0585,0.08943986,97778.27,0.7786827,271.45975,256.79636,0.9947187,2012.0,88.0,3.0,28.0,0.0,-19.6,966.9,17.3,300.0,64.0,444.0,2012 3 28,True
2012-03-28 06:00:00,5.3036757,-0.6224485,251.59724,256.3578,0.08943986,97644.79,0.7786827,271.45975,256.14087,0.96292585,2012.0,88.0,3.0,28.0,600.0,-18.5,965.5,16.2,302.0,444.0,444.0,2012 3 28,True
2012-03-28 12:00:00,5.4784737,-0.26469642,253.35506,257.26013,0.08943986,97603.81,0.7786827,271.45975,257.6089,0.972149,2012.0,88.0,3.0,28.0,1200.0,-20.8,964.6,14.6,303.0,59.0,444.0,2012 3 28,True
2012-03-28 18:00:00,5.294972,-0.51499504,253.88928,257.88202,0.08943986,97591.445,0.7786827,271.45975,258.3732,0.9993808,2012.0,88.0,3.0,28.0,1800.0,-19.0,965.9,16.5,299.0,61.6,444.0,2012 3 28,True
2012-03-29 00:00:00,5.475713,0.14149395,254.52283,258.7383,0.08943986,97776.1,0.7786827,271.46017,259.2709,1.0,2012.0,89.0,3.0,29.0,0.0,-18.6,967.7,13.5,300.0,60.0,444.0,2012 3 29,True
2012-03-29 06:00:00,5.511078,-0.5025585,255.14783,259.35538,0.08943986,97804.11,0.7786827,271.46017,259.403,1.0,2012.0,89.0,3.0,29.0,600.0,-17.8,444.0,15.2,301.0,51.0,444.0,2012 3 29,True
2012-03-29 12:00:00,6.0175667,-0.53675884,253.3097,258.10257,0.08943986,97834.17,0.7786827,271.46017,258.8819,0.9997382,2012.0,89.0,3.0,29.0,1200.0,-19.0,965.3,22.2,300.0,59.0,444.0,2012 3 29,True
2012-03-29 18:00:00,7.0985928,0.7434426,253.38724,258.37817,0.08943986,97890.36,0.7786827,271.46017,259.34845,0.99946034,2012.0,89.0,3.0,29.0,1800.0,-20.3,968.0,21.1,299.0,50.0,444.0,2012 3 29,True
2012-03-30 00:00:00,7.233714,-0.63566947,254.1854,259.1866,0.08943986,98028.91,0.7227007,271.46048,260.06583,0.9897216,2012.0,90.0,3.0,30.0,0.0,-20.2,970.6,14.2,304.0,59.0,444.0,2012 3 30,True
2012-03-30 06:00:00,6.3753405,0.72600824,255.74857,260.16852,0.08943986,98155.65,0.7227007,271.46048,260.20728,0.9892581,2012.0,90.0,3.0,30.0,600.0,-17.5,971.4,13.8,304.0,54.0,444.0,2012 3 30,True
2012-03-30 12:00:00,5.2546644,2.5862784,256.39233,260.20026,0.08943986,98551.19,0.7227007,271.46048,260.69073,0.8621189,2012.0,90.0,3.0,30.0,1200.0,-16.1,975.6,11.9,306.0,53.0,444.0,2012 3 30,True
2012-03-30 18:00:00,3.6812422,1.5832243,255.52115,258.9811,0.08943986,98785.52,0.7227007,271.46048,259.71664,0.7753454,2012.0,90.0,3.0,30.0,1800.0,-15.6,977.2,11.6,299.0,49.0,444.0,2012 3 30,True
2012-03-31 00:00:00,3.8710015,1.7175558,255.28252,258.99506,0.08943986,99021.35,0.67269,271.45996,260.57513,0.9331338,2012.0,91.0,3.0,31.0,0.0,-15.5,980.0,6.8,296.0,60.0,444.0,2012 3 31,True
2012-03-31 06:00:00,0.91602045,2.0168157,257.31702,260.79968,0.08943986,99097.26,0.67269,271.45996,262.01727,0.9997117,2012.0,91.0,3.0,31.0,600.0,-14.9,981.0,6.7,297.0,87.0,444.0,2012 3 31,True
2012-03-31 12:00:00,-2.7638955,2.1623049,258.31348,261.10327,0.08943986,99473.12,0.67269,271.45996,262.64203,0.9989608,2012.0,91.0,3.0,31.0,1200.0,-14.4,985.2,0.1,270.0,88.0,444.0,2012 3 31,True
2012-03-31 18:00:00,4.081796,2.1025634,257.24777,260.8523,0.08943986,99704.85,0.67269,271.45996,262.08762,0.956182,2012.0,91.0,3.0,31.0,1800.0,-17.6,988.1,10.7,301.0,79.7,444.0,2012 3 31,True
2012-04-01 00:00:00,6.482697,1.8948916,254.79285,259.32153,0.08943986,100029.17,0.7716244,271.45996,261.60303,0.8223944,2012.0,92.0,4.0,1.0,0.0,-20.4,989.3,17.5,293.0,79.0,444.0,2012 4 1,True
2012-04-01 06:00:00,5.8471336,-0.124640845,253.92319,258.56802,0.08943986,100130.41,0.7716244,271.45996,260.3711,0.44475865,2012.0,92.0,4.0,1.0,600.0,-22.2,990.6,22.4,297.0,79.6,444.0,2012 4 1,True
2012-04-01 12:00:00,6.30682,0.12121204,252.48718,256.43677,0.08943986,100189.195,0.7716244,271.45996,257.7424,0.43548247,2012.0,92.0,4.0,1.0,1200.0,-22.7,989.2,26.0,301.0,74.0,444.0,2012 4 1,True
2012-04-01 18:00:00,6.1009693,0.7524794,251.29988,255.37767,0.08943986,100169.4,0.7716244,271.45996,256.7996,0.25149804,2012.0,92.0,4.0,1.0,1800.0,-23.3,991.7,10.8,319.0,70.0,444.0,2012 4 1,True
2012-04-02 00:00:00,6.378391,0.245664,250.42574,255.33124,0.08943986,100212.305,0.7335808,271.46017,256.82126,0.4709604,2012.0,93.0,4.0,2.0,0.0,-21.4,991.1,16.1,308.0,56.0,444.0,2012 4 2,True
2012-04-02 06:00:00,5.9624557,-0.83046895,250.34021,255.40234,0.08943986,100238.03,0.7335808,271.46017,256.50815,0.343569,2012.0,93.0,4.0,2.0,600.0,-21.5,989.8,22.8,297.0,62.5,444.0,2012 4 2,True
2012-04-02 12:00:00,6.644112,-0.6448807,250.7994,255.16557,0.08943986,100322.27,0.7335808,271.46017,256.77374,0.5983747,2012.0,93.0,4.0,2.0,1200.0,-22.9,990.3,25.6,299.0,52.0,444.0,2012 4 2,True
2012-04-02 18:00:00,7.310386,-0.577439,249.72746,254.53238,0.08943986,100358.92,0.7335808,271.46017,256.33,0.49990442,2012.0,93.0,4.0,2.0,1800.0,-22.4,990.2,27.3,302.0,40.0,444.0,2012 4 2,True
2012-04-03 00:00:00,9.409676,-0.10171479,248.03207,254.11552,0.08943986,100573.35,0.703292,271.45975,256.69083,0.31627938,2012.0,94.0,4.0,3.0,0.0,-23.2,990.8,27.1,292.0,46.0,444.0,2012 4 3,True
2012-04-03 06:00:00,9.678316,-0.44993597,247.28624,253.82455,0.08943986,100636.15,0.703292,271.45975,256.04904,0.2263026,2012.0,94.0,4.0,3.0,600.0,-22.5,991.3,27.3,292.0,37.0,444.0,2012 4 3,True
2012-04-03 12:00:00,9.0453005,0.25943702,247.38841,253.87654,0.08943986,100703.766,0.703292,271.45975,256.21985,0.3821827,2012.0,94.0,4.0,3.0,1200.0,-23.5,994.1,25.2,293.0,38.0,444.0,2012 4 3,True
2012-04-03 18:00:00,8.534632,1.1007297,247.20377,253.21104,0.08943986,100629.27,0.703292,271.45975,256.1105,0.5373765,2012.0,94.0,4.0,3.0,1800.0,-23.0,994.0,22.4,290.0,35.0,444.0,2012 4 3,True
